3.3814516067504883,2.614794969558716
3.18851900100708,4.087919235229492
4.828394889831543,3.9984383583068848
2.90517520904541,2.9763834476470947
2.5590262413024902,2.5921225547790527
1.421097993850708,1.60079026222229
1.6425495147705078,2.200200319290161
1.9754714965820312,2.7574925422668457
2.556360960006714,3.43304443359375
2.18646502494812,3.071396827697754
2.8013980388641357,3.7013473510742188
1.8922629356384277,3.0509395599365234
3.2242774963378906,2.4334776401519775
3.256004810333252,3.2331957817077637
2.785141944885254,3.617847442626953
4.151419639587402,3.5209155082702637
2.87821364402771,2.752302408218384
3.540357828140259,3.1226837635040283
3.1485862731933594,2.4569220542907715
2.837831974029541,2.983104944229126
2.788486957550049,2.5459773540496826
3.366579055786133,3.3140673637390137
4.976008892059326,4.645079135894775
4.015176773071289,3.863564968109131
1.7551504373550415,1.501482605934143
2.383978843688965,2.056539297103882
3.3047404289245605,2.5517053604125977
3.0073297023773193,2.514219284057617
1.8052072525024414,1.4095646142959595
2.172700881958008,1.650148868560791
2.290086507797241,2.8339245319366455
1.6911430358886719,1.6037237644195557
2.5884172916412354,2.225348472595215
3.138662099838257,2.9362683296203613
1.9642541408538818,1.7910676002502441
2.5332186222076416,2.0566608905792236
2.872798442840576,2.272372007369995
3.060894012451172,2.506930112838745
3.072633743286133,2.757404327392578
3.0931015014648438,2.9867241382598877
2.1970598697662354,2.009042978286743
2.776407480239868,2.3457536697387695
3.2962703704833984,2.7496047019958496
3.15781307220459,2.8426663875579834
3.2282485961914062,3.330813407897949
2.1683642864227295,2.2700276374816895
1.7364367246627808,1.6139925718307495
3.2846789360046387,3.153287410736084
2.2807250022888184,1.9992324113845825
2.346334934234619,2.492631435394287
4.000743865966797,3.669792652130127
5.81624698638916,4.8511881828308105
5.5499491691589355,5.101296424865723
5.490246772766113,5.321407318115234
6.399267673492432,5.4795966148376465
4.77532434463501,5.045698642730713
2.4058804512023926,2.398268222808838
3.0591039657592773,3.1254374980926514
2.7158889770507812,2.53543758392334
2.1912529468536377,2.1250007152557373
4.364808082580566,5.19632625579834
5.189101219177246,5.662672996520996
2.2478227615356445,1.8118112087249756
1.9293757677078247,2.0145702362060547
3.42726993560791,3.723559856414795
2.8609976768493652,2.109212875366211
1.602679967880249,2.1965808868408203
1.42450749874115,1.5138369798660278
2.060304641723633,2.2562601566314697
1.7683554887771606,1.906350016593933
3.5870723724365234,3.813958168029785
4.443653583526611,3.994778871536255
3.4880120754241943,3.763246774673462
3.818680763244629,3.875666618347168
3.658656120300293,3.8522512912750244
3.6141724586486816,3.6545650959014893
3.599099636077881,3.5964488983154297
2.050534963607788,2.0915849208831787
2.238752841949463,2.4766862392425537
2.5865306854248047,3.234994888305664
2.898721694946289,2.7849960327148438
2.2493698596954346,2.3206217288970947
1.9598886966705322,1.8612979650497437
2.676619291305542,2.206892251968384
2.3825738430023193,3.171428680419922
2.716460943222046,2.5724828243255615
1.432885766029358,1.524740219116211
2.22776460647583,2.695894241333008
1.945548415184021,2.784576892852783
2.2200825214385986,2.9412848949432373
1.7114672660827637,2.2267813682556152
2.226731538772583,2.5010852813720703
1.8246617317199707,2.2934281826019287
2.5823636054992676,2.274050712585449
1.9838976860046387,1.916007399559021
1.4499552249908447,1.5438857078552246
3.314044713973999,4.411318302154541
2.0883090496063232,3.8250880241394043
2.8062071800231934,4.86362886428833
5.196370601654053,4.921171188354492
2.8783295154571533,3.8209681510925293
2.5749549865722656,3.384300708770752
3.270078182220459,3.625526189804077
3.4791717529296875,3.8423218727111816
